Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Region,IncomeGroup
Afghanistan,AFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6862687216715,6.78459655001657,8.68057078513406,26.4186641547444,-6.81116108898995,2.1785375238942,11.8041858089129,6.44121280934118,7.38577178397857,4.67399603536339,-0.661709164713696,4.38389195513914,4.9759515055383,0.626149149168811,2.30237251516844,,South Asia,Low income
Burundi,BDI,,,,,,,4.43686006769086,-1.08932461874256,6.05726872222524,4.0238836973312,-0.199650611430204,3.85096274044459,3.82855766917327,6.00649350675308,15.7223072990937,15.7098745988233,6.8565515736454,6.83451404136486,23.8956206469303,36.5407569980926,2.49851950030163,12.1673943487938,5.8680963572266,8.15123135622633,14.3168697883258,3.80428683649426,1.67567567567545,7.1132376395534,4.48679769704178,11.6615998479958,7.00216956651126,8.99693873494325,1.8233333333331,9.67934658067928,14.852814983397,19.2632536382538,26.4367816091951,31.1115898319694,12.5004107653378,3.38542427340455,24.4320242102151,9.29618771341885,-1.36568005328061,10.6474645658306,8.17642937482059,13.2520699188223,2.74542000214246,8.41206285772541,24.4069510353914,10.5554355299529,6.49326591473996,9.59216605979671,18.1610453065451,7.93795807492412,4.4053523418529,5.54468891259786,5.55768961400965,16.0525353030392,-2.8146980766847,-0.686772170797229,7.32110643415513,Sub-Saharan Africa,Low income
Burkina Faso,BFA,7.78816199376886,18.5621387281079,1.67590956140173,5.57420282915099,1.84512319774994,-0.730252522661395,2.36410601983339,-4.33375390856904,-0.286713687770023,9.65552935762116,1.7726033145134,2.06121817995227,-2.92335655867957,7.60389036254306,8.71960945428422,18.7569466058634,-8.40071877820544,29.9861042997141,8.26914007214047,14.9934659503595,12.2026364968298,7.55570560440944,12.0597652081337,8.15376277420427,4.84695768186085,6.90605782140464,-2.61174292476783,-2.68178423511595,4.25561601785942,-0.481798715203327,-0.50430338891893,2.16260052713424,-1.99113580736895,0.553455723541917,25.1778762249963,7.45884497828323,6.09780439121743,2.31869062176682,5.08433344145323,-1.07261362759535,-0.304212168486795,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,1.88443993781985,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,,,,,,,,,,,,,,,,,,,,-0.0333333333333925,13.2960986995663,14.6126112868811,2.54220966810046,10.4238402303887,2.24515251162267,-6.98680270599972,-3.96446882079368,0.689055807312734,-0.0123304562272096,-2.76236280675762,-1.03360811667775,-2.91535849298336,24.5710137275605,19.1894039735098,3.72494110325801,1.61131347760912,-1.88520096157911,-1.41420220082553,3.20340091563114,3.8348606023736,2.33181703516234,4.13470905150997,-2.06640601136302,2.8835207335902,6.69526465773353,0.959917619457091,9.25895099417072,3.52126227238643,1.49102370047808,1.19447572449849,5.47829594346116,6.98879341970201,14.8986841797549,1.40297017136814,4.94543276106514,4.18072331871274,1.61215686991553,2.68537355266785,2.30368378868849,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,,,,,35.4210649777883,-2.72698027762915,15.7801012491141,36.9265248728319,53.3216727107739,6.17619573522311,8.02528404548488,5.77734982596516,15.8042153907951,15.6427621238194,29.4692810459945,28.6579701952269,80.385959075414,68.9477081989998,48.7690376115202,101.051260411497,46.6259068303308,35.4082648744294,36.6996975740914,76.5266976662659,52.2270113573208,23.8207845213349,44.4,78.6703601108033,71.0917312661503,104.06522942826,81.295404814004,2154.43682711341,4129.16985661558,1986.90476190476,23773.1317741016,541.908883239027,492.441850235414,198.516707416463,29.1488069236652,284.894975914087,513.906843747536,359.936614264586,31.5225826025495,12.8739657187405,3.9943840081597,21.3168167229341,13.0526949745101,16.945100654195,17.3013845700157,2.79999999999981,7.10000000000038,15.316515913949,9.72182806273363,0.80822310148707,1.24303889760763,0.744198994781499,2.88585107290009,,,,,Sub-Saharan Africa,Low income
Ethiopia,ETH,,,,,,,-1.36186770466911,0.808678501054689,0.182612665558959,1.42568843148631,10.1219512195636,0.536224281695154,-6.08151197179127,8.91358024695816,8.59215597391085,6.55010438394195,28.5378398237849,16.6571395908503,14.3081144649154,16.0322359396519,4.48253780600434,6.13596718680433,5.89006107723963,-0.675378064854711,8.41727378312058,19.0646851444406,-9.80876507050663,-2.42867248283368,7.08071532141092,7.81730118223048,5.15248124174764,35.7225982298715,10.5274440119592,3.54306596166032,7.59387600185339,10.0221733553238,-8.48424868948825,2.39520958083832,0.894801693964088,7.94144864137327,0.66245810926647,-8.23784453391135,1.6537293283834,17.7622841965472,3.25627290668156,12.944879209999,12.3100000000002,17.2380019588638,44.3912812333865,8.46833578792337,8.13694113083096,32.0147888188887,23.3785823575324,7.4640219294452,6.89001951597192,9.56889955968618,6.62813337230929,10.6817295464484,13.8307621811517,15.840322039584,,Sub-Saharan Africa,Low income
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3733025877534,34.6952705997073,18.1755656108597,23.065612938798,4.68438868976501,15.4619810737553,21.3504664236733,15.225101393202,11.8878956127303,7.07202121016676,10.8206821245734,8.17211696321603,8.91452597036354,9.82600180777342,9.47077937313535,10.6018600008336,Sub-Saharan Africa,Low income
"Gambia, The",GMB,,,1.78761787610526,4.61612825298709,-4.53565378123673,1.21803662168856,0.239081925328157,1.40721895381681,4.1787534301289,5.0120409388401,-1.98509387961992,3.05622578045006,8.69811990079434,6.91860844589021,9.23631035966853,25.9249999994999,17.0273310832519,12.3897308301286,8.8553459121409,6.12895770734281,6.82461565247798,5.94422700614443,10.8558454553089,10.6363036761386,22.0984594145327,18.319884874273,56.5601720135041,23.529166955694,11.6905868876764,8.27501608751591,12.1677841130696,8.64234325973436,9.48654250617164,6.46380422753846,1.71020632305642,6.98097441830553,1.09948870771019,2.78122790023227,1.11418841174714,3.81237205366022,0.844969566773702,4.49259609239754,8.60912474386326,17.0328665431989,14.2067432845568,4.8386217754316,2.05650342365982,5.36913473801958,4.44365490945012,4.56150687670986,5.04968075857404,4.79588266183109,4.25432199813899,5.69912989637381,5.94799935696623,6.80845494579613,7.22879272057922,8.0341897454591,6.52096823946571,7.11567625631191,5.93127636562439,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2817826333536,80.7881406436234,33.0019778318025,57.5952847505664,69.5836363993792,48.1081660687068,15.1763474313441,45.3653083621856,50.734054961212,49.100923576953,8.01375518965603,-2.08630513223528,8.63632094930279,3.34812265527109,3.30012175283749,-3.50258551103418,0.883302696930925,3.32919922802853,1.95473717628918,4.61743772241998,10.4600731354706,-1.65139733620775,2.51785140171702,5.04610226320203,2.13054580274495,1.20712555668411,-1.50924460570499,1.47672048910484,1.5031205586109,1.69111461822295,0.381324702791038,0.246600268147853,,Sub-Saharan Africa,Low income
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1596470116325,10.3302881236824,7.82908704883234,10.8343588481414,7.3414460827856,11.3918966807103,17.489448642993,7.42764305914916,7.28992796890228,8.48816751849397,6.8317870341854,7.57730681741403,9.86111285574915,7.74869687621311,8.83424868336493,12.4196323907137,23.5635148953742,,,Sub-Saharan Africa,Low income
